id,title,region,rule,matched,primaryMuscles,vendorGroup,already
ea_barbell_standing_back_wrist_curl,Barbell Standing Back Wrist Curl,elbow,elbow_curl_load,curl,forearms,Forearms,False
ea_barbell_standing_close_grip_curl,Barbell Standing Close Grip Curl,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_barbell_standing_close_grip_military_press,Barbell Standing Close Grip Military Press,elbow,elbow_extension_load,close grip,shoulders,Shoulders,False
ea_barbell_standing_concentration_curl,Barbell Standing Concentration Curl,elbow,elbow_curl_load,concentration,biceps,Biceps,False
ea_barbell_standing_overhead_triceps_extension,Barbell Standing Overhead Triceps Extension,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_barbell_standing_wide_grip_biceps_curls,Barbell Standing Wide Grip Biceps Curls,elbow,elbow_curl_load,curls,biceps,Biceps,False
ea_barbell_wide_grip_biceps_curl,Barbell Wide Grip Biceps Curl,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_barbell_wrist_curl_on_knees,Barbell Wrist Curl on Knees,elbow,elbow_curl_load,curl,forearms,Forearms,False
ea_barbell_wrist_curl_wide_legs,Barbell Wrist Curl Wide Legs,elbow,elbow_curl_load,curl,forearms,Forearms,False
ea_bear_crawls,Bear Crawls,elbow,elbow_locked_support,bear crawls,,Calisthenics-Cardio-Plyo-Functional,False
ea_bench_dip_knees_bent,Bench Dip (knees Bent),elbow,elbow_extension_load,dip,triceps,Triceps,False
ea_bench_dip_on_floor,Bench Dip on Floor,elbow,elbow_extension_load,dip,triceps,Triceps,False
ea_bench_pull_ups,Bench Pull-ups,elbow,elbow_flexion_load,pull ups,"back,biceps",Back,False
ea_bench_reverse_plank_hold,Bench Reverse Plank Hold,elbow,elbow_locked_support,plank,"triceps,shoulders",Yoga,False
ea_bench_triceps_dip_leg_curls,Bench Triceps Dip Leg Curls,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_bench_triceps_dip_straight_legs,Bench Triceps Dip Straight Legs,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_bicep_curl_low_cable_machine_normal_grip,Bicep Curl Low Cable Machine Normal Grip,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_biceps_curl_cable,Biceps Curl Cable,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_biceps_curl_cable_wide_grip,Biceps Curl Cable Wide Grip,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_biceps_curl_cable_wide_grip_crossover_machine,Biceps Curl Cable Wide Grip Crossover Machine,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_biceps_curl_front_step,Biceps Curl Front Step,elbow,elbow_curl_load,curl,"biceps,quads",Biceps,False
ea_biceps_curl_resistance_band,Biceps Curl Resistance Band,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_biceps_curl_to_shoulder_press_resistance_band,Biceps Curl to Shoulder Press Resistance Band,elbow,elbow_curl_load,curl,"biceps,shoulders",Biceps,False
ea_biceps_leg_concentration_curl,Biceps Leg Concentration Curl,elbow,elbow_curl_load,concentration,biceps,Biceps,False
ea_body_saw_plank,Body Saw Plank,elbow,elbow_locked_support,plank,shoulders,Yoga,False
ea_bodyweight_kneeling_push_up_row,Bodyweight Kneeling Push-up Row,elbow,elbow_locked_support,push up,"chest,triceps,back",Yoga,False
ea_bodyweight_kneeling_triceps_extension,Bodyweight Kneeling Triceps Extension,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_bodyweight_overhead_triceps_extension,Bodyweight Overhead Triceps Extension,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_bodyweight_triceps_extension,Bodyweight Triceps Extension,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_cable_alternate_triceps_extension,Cable Alternate Triceps Extension,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_cable_biceps_curl_ez_bar,Cable Biceps Curl (ez-bar),elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_cable_close_grip_curl,Cable Close Grip Curl,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_cable_close_grip_front_lat_pulldown,Cable Close Grip Front Lat Pulldown,elbow,elbow_extension_load,close grip,lats,Back,False
ea_cable_cross_pushdown,Cable Cross Pushdown,elbow,elbow_extension_load,pushdown,,Triceps,False
ea_cable_individual_glute_kickbacks,Cable Individual Glute Kickbacks,elbow,elbow_extension_load,kickbacks,"glutes,hamstrings",Legs,False
ea_cable_lying_triceps_extension,Cable Lying Triceps Extension,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_cable_lying_triceps_extension_low,Cable Lying Triceps Extension (LOW),elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_cable_neutral_grip_kickback,Cable Neutral Grip Kickback,elbow,elbow_extension_load,kickback,triceps,Triceps,False
ea_cable_one_arm_curl,Cable One Arm Curl,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_cable_one_arm_inner_biceps_curl,Cable One Arm Inner Biceps Curl,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_cable_overhead_curl,Cable Overhead Curl,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_cable_overhead_extension_rope,Cable Overhead Extension Rope,elbow,elbow_extension_load,overhead extension,triceps,Triceps,False
ea_cable_preacher_curl,Cable Preacher Curl,elbow,elbow_curl_load,preacher,biceps,Biceps,False
ea_cable_pushdown,Cable Pushdown,elbow,elbow_extension_load,pushdown,triceps,Triceps,False
ea_cable_pushdown_straight_arm,Cable Pushdown (straight Arm),elbow,elbow_extension_load,pushdown,lats,Back,False
ea_cable_reverse_curl,Cable Reverse Curl,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_cable_reverse_grip_pushdown,Cable Reverse Grip Pushdown,elbow,elbow_extension_load,pushdown,triceps,Triceps,False
ea_cable_reverse_grip_triceps_push_down_straight_bar_on_crossover,Cable Reverse Grip Triceps Push Down Straight Bar on Crossover,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_cable_reverse_grip_triceps_pushdown_ez_bar,Cable Reverse Grip Triceps Pushdown (ez-bar),elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_cable_reverse_grip_triceps_pushdown_back_side_pov,Cable Reverse Grip Triceps Pushdown Back Side Pov,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_cable_triceps_overhead_extension_ez_bar,Cable Triceps Overhead Extension (ez Bar),elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_cable_triceps_push_down_elbow_out_v_bar,Cable Triceps Push Down Elbow Out (v Bar),elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_cable_triceps_push_down_ez_bar,Cable Triceps Push Down Ez Bar,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_cable_triceps_push_down_ez_bar_close_grip,Cable Triceps Push Down Ez Bar Close Grip,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_cable_triceps_push_down_ez_bar_wide_grip,Cable Triceps Push Down Ez Bar Wide Grip,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_cable_triceps_push_down_straight_bar,Cable Triceps Push Down Straight Bar,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_cable_triceps_push_down_v_bar,Cable Triceps Push Down V Bar,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_cable_twisting_biceps_curl,Cable Twisting Biceps Curl,elbow,elbow_curl_load,curl,,Biceps,False
ea_cable_wrist_curl,Cable Wrist Curl,elbow,elbow_curl_load,curl,forearms,Forearms,False
ea_chair_triceps_dips,Chair Triceps Dips,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_chest_dip,Chest Dip,elbow,elbow_extension_load,dip,chest,Chest,False
ea_chest_dip_on_dip_station,Chest Dip (on Dip Station),elbow,elbow_extension_load,dip,chest,Chest,False
ea_chest_dip_machine,Chest Dip Machine,elbow,elbow_extension_load,dip,chest,Chest,False
ea_chest_dip_on_bench,Chest Dip on Bench,elbow,elbow_extension_load,dip,chest,Chest,False
ea_chest_dip_weighted,Chest Dip Weighted,elbow,elbow_extension_load,dip,chest,Chest,False
ea_chest_dip_weighted_slow,Chest Dip Weighted Slow,elbow,elbow_extension_load,dip,chest,Chest,False
ea_chest_dip_with_pause_bodyweight,Chest Dip with Pause Bodyweight,elbow,elbow_extension_load,dip,chest,Chest,False
ea_chest_tap_push_up,Chest Tap Push Up,elbow,elbow_locked_support,push up,"chest,shoulders,triceps",Chest,False
ea_chin_up,Chin Up,elbow,elbow_flexion_load,chin up,"biceps,back",Back,False
ea_chin_up_reverse_close_grip,Chin Up Reverse Close Grip,elbow,elbow_flexion_load,chin up,"biceps,back",Back,False
ea_chin_up_reverse_normal_grip,Chin Up Reverse Normal Grip,elbow,elbow_flexion_load,chin up,"biceps,back",Back,False
ea_chin_up_reverse_wide_grip,Chin Up Reverse Wide Grip,elbow,elbow_flexion_load,chin up,"biceps,back",Back,False
ea_chin_ups_narrow_parallel_grip,Chin Ups (narrow Parallel Grip),elbow,elbow_flexion_load,chin ups,"biceps,back",Back,False
ea_chin_up_isometric_and_negative,Chin-up (isometric and Negative),elbow,elbow_flexion_load,chin up,"biceps,back",Back,False
ea_clap_push_ups,Clap Push Ups,elbow,elbow_locked_support,push ups,"chest,shoulders,triceps",Chest,False
ea_clock_push_ups,Clock Push Ups,elbow,elbow_locked_support,push ups,"chest,triceps",Chest,False
ea_close_grip_barbell_bench_press,Close Grip Barbell Bench Press,elbow,elbow_extension_load,close grip,"chest,triceps",Chest,False
ea_close_grip_push_up,Close Grip Push Up,elbow,elbow_extension_load,close grip,"triceps,chest",Chest,False
ea_cobra_full_push_up,Cobra Full Push Up,elbow,elbow_locked_support,push up,"chest,shoulders,triceps",Yoga,False
ea_cobra_push_up,Cobra Push Up,elbow,elbow_locked_support,push up,"chest,shoulders,triceps",Yoga,False
ea_commando_pull_up,Commando Pull-up,elbow,elbow_flexion_load,pull up,"back,biceps",Back,False
ea_concentration_curls_dumbbell,Concentration Curls Dumbbell,elbow,elbow_curl_load,concentration,biceps,Biceps,False
ea_copenhagen_plank,Copenhagen Plank,elbow,elbow_locked_support,plank,,Abdominals,False
ea_decline_chair_push_up_diamond,Decline Chair Push Up Diamond,elbow,elbow_locked_support,push up,"chest,triceps",Triceps,False
ea_decline_diamond_pike_push_up,Decline Diamond Pike Push-up,elbow,elbow_locked_support,push up,"shoulders,triceps",Triceps,False
ea_decline_kneeling_push_up,Decline Kneeling Push Up,elbow,elbow_locked_support,push up,"chest,triceps",Chest,False
ea_decline_kneeling_push_up_on_box,Decline Kneeling Push Up on Box,elbow,elbow_locked_support,push up,"chest,triceps",Chest,False
ea_decline_push_up,Decline Push Up,elbow,elbow_locked_support,push up,"chest,triceps",Chest,False
ea_decline_push_up_against_wall,Decline Push Up Against Wall,elbow,elbow_locked_support,push up,"chest,triceps",Chest,False
ea_deep_push_up,Deep Push-up,elbow,elbow_locked_support,push up,"chest,shoulders",Chest,False
ea_diamond_push_up,Diamond Push Up,elbow,elbow_locked_support,push up,"triceps,chest",Triceps,False
ea_diamond_push_up_on_knees,Diamond Push-up (on Knees),elbow,elbow_locked_support,push up,"triceps,chest",Triceps,False
ea_dip_leg_raise_on_couch,Dip Leg Raise on Couch,elbow,elbow_extension_load,dip,triceps,Triceps,False
ea_dip_on_floor_with_chair,Dip on Floor with Chair,elbow,elbow_extension_load,dip,triceps,Triceps,False
ea_dips_between_chairs,Dips Between Chairs,elbow,elbow_extension_load,dips,"chest,triceps",Triceps,False
ea_doorway_biceps_curl,Doorway Biceps Curl,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_drag_curl_dumbbell,Drag Curl Dumbbell,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_drag_curl_resistance_band,Drag Curl Resistance Band,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_dumbbell_alternate_biceps_curl,Dumbbell Alternate Biceps Curl,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_dumbbell_alternate_biceps_curl_version_2,Dumbbell Alternate Biceps Curl (version 2),elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_dumbbell_alternate_seated_hammer_curl,Dumbbell Alternate Seated Hammer Curl,elbow,elbow_curl_load,hammer,biceps,Biceps,False
ea_dumbbell_bicep_curl_to_shoulder_press,Dumbbell Bicep Curl to Shoulder Press,elbow,elbow_curl_load,curl,"biceps,shoulders",Shoulders,False
ea_dumbbell_biceps_curl_with_overhead_extension_on_stability_ball,Dumbbell Biceps Curl with Overhead Extension on Stability Ball,elbow,elbow_curl_load,curl,"biceps,triceps",Biceps,False
ea_dumbbell_close_grip_shoulder_press_sit_up,Dumbbell Close Grip Shoulder Press Sit Up,elbow,elbow_extension_load,close grip,shoulders,Shoulders,False
ea_dumbbell_close_grip_simultaneous_curl,Dumbbell Close-grip Simultaneous Curl,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_dumbbell_cross_body_hammer_curl_version_2,Dumbbell Cross Body Hammer Curl (version 2),elbow,elbow_curl_load,hammer,biceps,Biceps,False
ea_dumbbell_curl_press_extend,Dumbbell Curl Press Extend,elbow,elbow_curl_load,curl,,Calisthenics-Cardio-Plyo-Functional,False
ea_dumbbell_curls,Dumbbell Curls,elbow,elbow_curl_load,curls,biceps,Biceps,False
ea_dumbbell_curls_alternating,Dumbbell Curls Alternating,elbow,elbow_curl_load,curls,biceps,Biceps,False
ea_dumbbell_decline_triceps_pull_over_extension,Dumbbell Decline Triceps Pull-over Extension,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_dumbbell_drag_over_shoulder_bicep_curl,Dumbbell Drag Over Shoulder Bicep Curl,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_dumbbell_elbow_side_plank,Dumbbell Elbow Side Plank,elbow,elbow_locked_support,plank,,Abdominals,False
ea_dumbbell_half_biceps_curl_for_21s,Dumbbell Half Biceps Curl For 21s,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_dumbbell_hammer_curl,Dumbbell Hammer Curl,elbow,elbow_curl_load,hammer,biceps,Biceps,False
ea_dumbbell_hammer_curl_simultaneous_arms,Dumbbell Hammer Curl Simultaneous Arms,elbow,elbow_curl_load,hammer,biceps,Biceps,False
ea_dumbbell_hammer_preacher_curl_simultaneous_arms,Dumbbell Hammer Preacher Curl Simultaneous Arms,elbow,elbow_curl_load,hammer,biceps,Biceps,False
ea_dumbbell_hammer_strict_curl,Dumbbell Hammer Strict Curl,elbow,elbow_curl_load,hammer,biceps,Biceps,False
ea_dumbbell_hand_side_plank,Dumbbell Hand Side Plank,elbow,elbow_locked_support,plank,,Abdominals,False
ea_dumbbell_high_curl,Dumbbell High Curl,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_dumbbell_incline_alternate_bicep_curl,Dumbbell Incline Alternate Bicep Curl,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_dumbbell_incline_alternate_curl,Dumbbell Incline Alternate Curl,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_dumbbell_incline_alternate_hammer_curl,Dumbbell Incline Alternate Hammer Curl,elbow,elbow_curl_load,hammer,biceps,Biceps,False
ea_dumbbell_incline_biceps_simultaneous_curl,Dumbbell Incline Biceps Simultaneous Curl,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_dumbbell_incline_hammer_simultaneous_curl,Dumbbell Incline Hammer Simultaneous Curl,elbow,elbow_curl_load,hammer,biceps,Biceps,False
ea_dumbbell_incline_simultaneous_curl,Dumbbell Incline Simultaneous Curl,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_dumbbell_incline_svend_close_grip_press,Dumbbell Incline Svend Close Grip Press,elbow,elbow_extension_load,close grip,,Chest,False
ea_dumbbell_incline_triceps_extension,Dumbbell Incline Triceps Extension,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_dumbbell_kickback,Dumbbell Kickback,elbow,elbow_extension_load,kickback,triceps,Triceps,False
ea_dumbbell_lying_one_arm_neutral_triceps_extension,Dumbbell Lying One Arm Neutral Triceps Extension,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_dumbbell_lying_supine_curl,Dumbbell Lying Supine Curl,elbow,elbow_curl_load,curl,biceps,Biceps,False
ea_dumbbell_lying_triceps_extension,Dumbbell Lying Triceps Extension,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_dumbbell_lying_triceps_extension_on_floor,Dumbbell Lying Triceps Extension on Floor,elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_dumbbell_one_arm_hammer_preacher_curl,Dumbbell One Arm Hammer Preacher Curl,elbow,elbow_curl_load,hammer,biceps,Biceps,False
ea_dumbbell_one_arm_kickback,Dumbbell One Arm Kickback,elbow,elbow_extension_load,kickback,triceps,Triceps,False
ea_dumbbell_one_arm_reverse_preacher_curl,Dumbbell One Arm Reverse Preacher Curl,elbow,elbow_curl_load,preacher,biceps,Biceps,False
ea_dumbbell_one_arm_reverse_wrist_curl,Dumbbell One Arm Reverse Wrist Curl,elbow,elbow_curl_load,curl,forearms,Forearms,False
ea_dumbbell_one_arm_seated_neutral_wrist_curl,Dumbbell One Arm Seated Neutral Wrist Curl,elbow,elbow_curl_load,curl,forearms,Forearms,False
ea_dumbbell_one_arm_triceps_extension_on_bench,Dumbbell One Arm Triceps Extension (on Bench),elbow,elbow_extension_load,triceps,triceps,Triceps,False
ea_dumbbell_one_arm_wrist_curl,Dumbbell One Arm Wrist Curl,elbow,elbow_curl_load,curl,forearms,Forearms,False
ea_dumbbell_one_arm_zottman_preacher_curl,Dumbbell One Arm Zottman Preacher Curl,elbow,elbow_curl_load,preacher,biceps,Biceps,False
ea_dumbbell_over_bench_reverse_wrist_curl,Dumbbell Over Bench Reverse Wrist Curl,elbow,elbow_curl_load,curl,forearms,Forearms,False
ea_dumbbell_over_bench_wrist_curl,Dumbbell Over Bench Wrist Curl,elbow,elbow_curl_load,curl,forearms,Forearms,False
ea_dumbbell_overhead_extension_seated,Dumbbell Overhead Extension Seated,elbow,elbow_extension_load,overhead extension,triceps,Triceps,False
ea_dumbbell_overhead_extension_standing,Dumbbell Overhead Extension Standing,elbow,elbow_extension_load,overhead extension,triceps,Triceps,False
ea_dumbbell_plank_pullthrough,Dumbbell Plank Pullthrough,elbow,elbow_locked_support,plank,,Shoulders,False
ea_dumbbell_preacher_curl,Dumbbell Preacher Curl,elbow,elbow_curl_load,preacher,biceps,Biceps,False
ea_dumbbell_preacher_curl_turned_torso,Dumbbell Preacher Curl (turned Torso),elbow,elbow_curl_load,preacher,biceps,Biceps,False
ea_dumbbell_preacher_curl_over_exercise_ball,Dumbbell Preacher Curl Over Exercise Ball,elbow,elbow_curl_load,preacher,biceps,Biceps,False
