id,title,region,rule,matched,primaryMuscles,vendorGroup,already
ea_lunges_same_leg_side_view_bodyweight,Lunges Same Leg Side View Bodyweight,knee,knee_loaded_flexion,lunges,"quads,glutes",Legs,True
ea_lying_leg_curl_machine,Lying Leg Curl Machine,knee,knee_isolation,leg curl,hamstrings,Legs,True
ea_lying_neck_extension,Lying Neck Extension,knee,knee_quad_dominant,extension,,Calisthenics-Cardio-Plyo-Functional,False
ea_med_ball_front_squat_raise,Med Ball Front Squat Raise,knee,knee_loaded_flexion,squat,,Legs,True
ea_med_ball_half_kneeling_wood_choppers,Med Ball Half Kneeling Wood Choppers,knee,knee_kneeling,kneeling,,Abdominals,True
ea_med_ball_jumping_jacks,Med Ball Jumping Jacks,knee,knee_impact,jumping,,Calisthenics-Cardio-Plyo-Functional,True
ea_med_ball_slam_burpees,Med Ball Slam Burpees,knee,knee_impact,burpees,,Calisthenics-Cardio-Plyo-Functional,True
ea_medicine_ball_jumps,Medicine Ball Jumps,knee,knee_impact,jumps,,Legs,True
ea_mountain_climber_jumps,Mountain Climber Jumps,knee,knee_impact,jumps,,Calisthenics-Cardio-Plyo-Functional,True
ea_mts_iso_lateral_kneeling_leg_curl,MTS Iso-lateral Kneeling LEG CURL,knee,knee_isolation,leg curl,hamstrings,Legs,True
ea_narrow_stance_heels_elevated_dumbbell_goblet_squats,Narrow Stance Heels Elevated Dumbbell Goblet Squats,knee,knee_loaded_flexion,squats,,Legs,True
ea_normal_squat_smith_machine,Normal Squat Smith Machine,knee,knee_loaded_flexion,squat,,Legs,True
ea_pike_jacks_feet_kicking_in_and_out,Pike Jacks Feet Kicking in and Out,knee,knee_impact,jacks,,Calisthenics-Cardio-Plyo-Functional,True
ea_pistol_squat_to_box,Pistol Squat to Box,knee,knee_loaded_flexion,pistol,,Legs,True
ea_plank_jack,Plank Jack,knee,knee_impact,jack,core,Abdominals,True
ea_plank_lunges,Plank Lunges,knee,knee_loaded_flexion,lunges,"core,lower_back,quads",Calisthenics-Cardio-Plyo-Functional,True
